customer_id,age,income,savings,monthly_expenses,num_dependents,credit_score,loan_amount,loan_term_months,employment_years,home_ownership,education,marital_status,region,recent_default,has_credit_card,signup_date,signup_dayofweek,debt_to_income,sin_age,target_default_risk
CUST000831,41,113847,11775,4395,4,737,40228,48,9,OWN,HS,Single,East,0,0,2020-04-10,4,0.46,-0.159,0
CUST000832,49,58380,1161,2429,1,712,46505,48,2,OWN,HS,Divorced,East,0,0,2020-04-11,5,0.5,-0.954,0
CUST000833,62,32356,17029,2019,1,746,28110,60,19,RENT,Masters,Single,East,1,1,2020-04-12,6,0.75,-0.739,1
CUST000834,36,100326,17977,4712,0,768,15754,60,28,OWN,PhD,Married,West,1,0,2020-04-13,0,0.56,-0.992,0
CUST000835,45,119899,15226,3909,3,657,31655,12,9,MORTGAGE,Masters,Divorced,North,0,0,2020-04-14,1,0.39,0.851,0
CUST000836,55,50049,28835,1507,3,753,48601,60,27,MORTGAGE,Bachelors,Divorced,South,1,0,2020-04-15,2,0.36,-1.0,1
CUST000837,20,105717,29731,4025,4,761,8114,48,26,OWN,PhD,Married,East,1,0,2020-04-16,3,0.46,0.913,0
CUST000838,27,46082,12154,4923,0,658,31502,60,17,MORTGAGE,HS,Single,West,1,1,2020-04-17,4,1.28,0.956,1
CUST000839,54,30661,13080,3519,3,569,25028,12,13,RENT,Masters,Married,South,0,0,2020-04-18,5,1.38,-0.559,0
CUST000840,34,67412,4390,5782,0,622,22587,12,17,RENT,Masters,Single,East,1,0,2020-04-19,6,1.03,0.529,1
CUST000841,41,32920,6997,5167,0,716,47719,12,27,OWN,HS,Single,South,0,0,2020-04-20,0,1.88,-0.159,0
CUST000842,33,90315,23738,5171,4,553,40333,12,23,OWN,Masters,Divorced,West,1,1,2020-04-21,1,0.69,1.0,1
CUST000843,45,109561,13693,4301,0,792,8174,36,7,OWN,HS,Married,South,1,0,2020-04-22,2,0.47,0.851,0
CUST000844,47,38946,18047,1585,1,795,40398,60,9,MORTGAGE,Bachelors,Divorced,East,0,0,2020-04-23,3,0.49,0.124,0
CUST000845,42,75500,10324,4615,1,568,40929,24,21,MORTGAGE,PhD,Married,South,1,0,2020-04-24,4,0.73,-0.917,1
CUST000846,33,46309,1541,5732,2,651,9321,60,12,RENT,Bachelors,Married,South,1,1,2020-04-25,5,1.49,1.0,1
CUST000847,43,85230,22817,3968,4,768,35435,36,20,MORTGAGE,Bachelors,Divorced,East,1,1,2020-04-26,6,0.56,-0.832,0
CUST000848,21,60027,6093,5119,2,722,12099,12,7,RENT,HS,Married,West,0,0,2020-04-27,0,1.02,0.837,0
CUST000849,64,102541,14428,3136,1,720,28760,36,3,MORTGAGE,Masters,Married,West,1,0,2020-04-28,1,0.37,0.92,0
CUST000850,45,89321,12166,5083,2,690,16360,48,26,RENT,Bachelors,Single,South,1,1,2020-04-29,2,0.68,0.851,0
CUST000851,33,30956,18251,5509,4,690,15313,48,3,OWN,Bachelors,Married,North,1,1,2020-04-30,3,2.14,1.0,1
CUST000852,26,104131,17063,4826,4,737,25462,60,4,MORTGAGE,Bachelors,Married,South,1,1,2020-05-01,4,0.56,0.763,0
CUST000853,22,77908,11258,3718,0,734,10801,60,0,RENT,Masters,Divorced,North,1,1,2020-05-02,5,0.57,-0.009,0
CUST000854,42,108339,26007,3717,3,635,19130,24,16,MORTGAGE,Masters,Divorced,South,0,1,2020-05-03,6,0.41,-0.917,0
CUST000855,62,55963,17044,3869,0,769,19271,24,1,OWN,HS,Married,West,0,0,2020-05-04,0,0.83,-0.739,0
CUST000856,64,69443,6469,5138,4,601,21075,48,29,RENT,Bachelors,Single,South,1,0,2020-05-05,1,0.89,0.92,1
CUST000857,37,69063,29854,4003,1,660,41919,12,7,MORTGAGE,PhD,Single,South,1,0,2020-05-06,2,0.7,-0.644,1
CUST000858,57,110818,7256,2443,1,730,46679,36,6,MORTGAGE,Masters,Divorced,North,0,0,2020-05-07,3,0.26,0.436,0
CUST000859,54,34703,26782,4337,0,658,23984,24,14,OWN,HS,Married,West,1,1,2020-05-08,4,1.5,-0.559,1
CUST000860,34,95128,11720,4160,4,635,27559,24,25,OWN,Bachelors,Married,North,1,1,2020-05-09,5,0.52,0.529,1
CUST000861,44,102099,2169,4436,1,592,17861,12,24,RENT,PhD,Single,South,1,1,2020-05-10,6,0.52,0.018,1
CUST000862,56,55849,1830,5944,4,760,38434,12,4,MORTGAGE,Masters,Single,East,1,1,2020-05-11,0,1.28,-0.522,1
CUST000863,47,61860,2651,5447,1,749,21667,60,1,MORTGAGE,PhD,Single,South,1,1,2020-05-12,1,1.06,0.124,0
CUST000864,29,61585,18520,3176,4,793,10840,36,6,OWN,Masters,Divorced,South,1,0,2020-05-13,2,0.62,-0.664,0
CUST000865,58,52015,20194,2696,2,749,8565,12,7,OWN,HS,Married,North,1,0,2020-05-14,3,0.62,0.993,0
CUST000866,36,107539,26051,5605,4,591,48194,24,27,RENT,PhD,Divorced,East,1,0,2020-05-15,4,0.63,-0.992,1
CUST000867,58,73585,28386,4287,4,639,25977,24,6,MORTGAGE,Bachelors,Married,East,0,0,2020-05-16,5,0.7,0.993,0
CUST000868,41,56958,10518,2961,0,789,26118,48,29,MORTGAGE,Bachelors,Divorced,North,0,0,2020-05-17,6,0.62,-0.159,0
CUST000869,45,56017,14258,4818,2,664,27641,12,6,RENT,Masters,Married,West,1,1,2020-05-18,0,1.03,0.851,1
CUST000870,63,106707,17184,2166,3,575,12366,60,27,RENT,Bachelors,Single,East,1,1,2020-05-19,1,0.24,0.167,1
CUST000871,44,75350,2019,3676,0,700,31636,36,13,OWN,PhD,Single,East,1,1,2020-05-20,2,0.59,0.018,1
CUST000872,36,42201,22621,5243,3,592,20630,60,20,OWN,HS,Single,North,1,1,2020-05-21,3,1.49,-0.992,1
CUST000873,32,59426,11028,2100,1,626,25056,24,17,RENT,Masters,Divorced,West,0,1,2020-05-22,4,0.42,0.551,0
CUST000874,39,47778,13448,4152,3,705,12382,60,5,RENT,PhD,Single,West,0,0,2020-05-23,5,1.04,0.964,0
CUST000875,44,75241,28024,5922,4,686,21149,24,3,MORTGAGE,Masters,Married,South,0,0,2020-05-24,6,0.94,0.018,0
CUST000876,23,72229,13485,5324,3,569,5992,24,9,RENT,HS,Divorced,South,0,0,2020-05-25,0,0.88,-0.846,0
CUST000877,29,116652,2283,5406,0,733,11858,24,17,RENT,Masters,Married,North,1,1,2020-05-26,1,0.56,-0.664,0
CUST000878,22,78364,18043,2479,0,760,7121,24,11,MORTGAGE,Bachelors,Divorced,West,1,1,2020-05-27,2,0.38,-0.009,0
CUST000879,60,114878,19394,3951,3,789,32160,24,15,RENT,Bachelors,Married,North,1,1,2020-05-28,3,0.41,-0.305,0
CUST000880,64,87056,25974,2128,0,588,25906,48,24,OWN,Masters,Married,South,0,1,2020-05-29,4,0.29,0.92,0
CUST000881,37,57490,2733,3129,0,728,24572,60,6,OWN,HS,Divorced,North,1,0,2020-05-30,5,0.65,-0.644,1
CUST000882,55,49975,19509,5196,3,561,9136,48,5,MORTGAGE,HS,Divorced,North,1,1,2020-05-31,6,1.25,-1.0,1
CUST000883,41,56723,19555,4930,2,756,21727,48,27,RENT,Bachelors,Single,East,0,0,2020-06-01,0,1.04,-0.159,0
CUST000884,53,53279,25650,5174,2,772,37167,12,4,OWN,HS,Single,East,0,1,2020-06-02,1,1.17,0.396,0
CUST000885,27,108301,17230,5429,1,732,20479,12,2,OWN,Masters,Married,East,0,0,2020-06-03,2,0.6,0.956,0
CUST000886,59,41561,15472,4265,0,755,36376,12,11,OWN,PhD,Married,South,0,1,2020-06-04,3,1.23,0.637,0
CUST000887,63,96061,13889,5869,3,560,9823,36,14,OWN,Masters,Married,North,0,1,2020-06-05,4,0.73,0.167,0
CUST000888,38,118397,4471,1615,0,703,9920,12,9,RENT,Bachelors,Divorced,East,1,0,2020-06-06,5,0.16,0.296,0
CUST000889,61,79153,10028,3503,4,591,24585,60,25,RENT,Bachelors,Divorced,East,1,0,2020-06-07,6,0.53,-0.966,1
CUST000890,60,63142,23008,2192,0,704,43239,48,19,RENT,Bachelors,Single,East,0,1,2020-06-08,0,0.42,-0.305,0
CUST000891,56,56916,26075,4662,0,560,22272,60,18,RENT,HS,Married,South,1,0,2020-06-09,1,0.98,-0.522,1
CUST000892,25,94324,9329,2605,2,587,31619,12,15,OWN,Masters,Single,South,1,1,2020-06-10,2,0.33,-0.132,1
CUST000893,45,74965,3097,4508,3,647,14533,36,27,MORTGAGE,PhD,Divorced,North,1,1,2020-06-11,3,0.72,0.851,1
CUST000894,53,34648,15082,3661,0,720,44895,36,10,MORTGAGE,Masters,Divorced,North,1,0,2020-06-12,4,1.27,0.396,1
CUST000895,64,65133,22452,1653,2,568,8720,48,7,OWN,PhD,Divorced,North,0,1,2020-06-13,5,0.3,0.92,0
CUST000896,25,80677,14930,5199,1,741,24267,60,2,OWN,Masters,Single,East,1,1,2020-06-14,6,0.77,-0.132,0
CUST000897,56,100135,29272,5910,2,683,20696,24,22,MORTGAGE,Bachelors,Divorced,West,1,0,2020-06-15,0,0.71,-0.522,0
CUST000898,52,65046,11077,5286,2,723,34968,60,6,MORTGAGE,PhD,Married,South,1,1,2020-06-16,1,0.98,0.987,1
CUST000899,41,77064,7397,2564,2,665,28345,12,22,OWN,Masters,Single,East,0,1,2020-06-17,2,0.4,-0.159,0
CUST000900,40,99350,3757,5700,0,779,30693,24,28,OWN,HS,Divorced,East,1,1,2020-06-18,3,0.69,0.745,0
CUST000901,25,75893,21304,3413,0,662,24385,36,6,RENT,HS,Single,North,0,1,2020-06-19,4,0.54,-0.132,0
CUST000902,25,91272,25570,2716,1,719,23122,48,13,RENT,Masters,Single,North,0,0,2020-06-20,5,0.36,-0.132,0
CUST000903,23,97649,19284,3901,4,769,6364,48,1,MORTGAGE,Bachelors,Divorced,East,0,0,2020-06-21,6,0.48,-0.846,0
CUST000904,49,94674,19994,3272,4,614,7708,36,9,OWN,PhD,Divorced,South,0,0,2020-06-22,0,0.41,-0.954,0
CUST000905,30,43760,24284,3460,4,648,17982,12,18,MORTGAGE,Masters,Single,South,1,1,2020-06-23,1,0.95,-0.988,1
CUST000906,49,51927,29562,4280,1,781,22308,36,25,RENT,HS,Single,East,0,0,2020-06-24,2,0.99,-0.954,0
CUST000907,50,116475,18833,4371,4,621,37919,12,8,RENT,PhD,Divorced,West,0,0,2020-06-25,3,0.45,-0.262,0
CUST000908,43,91367,26122,2160,4,736,30161,24,15,MORTGAGE,HS,Married,West,0,0,2020-06-26,4,0.28,-0.832,0
CUST000909,28,42588,6017,4135,2,601,40089,36,18,RENT,HS,Single,South,0,1,2020-06-27,5,1.17,0.271,0
CUST000910,22,82233,17370,3829,0,667,18865,12,17,OWN,Masters,Single,North,0,0,2020-06-28,6,0.56,-0.009,0
CUST000911,50,74738,8999,5454,0,724,5495,24,8,MORTGAGE,HS,Married,West,1,0,2020-06-29,0,0.88,-0.262,0
CUST000912,59,63397,23436,3950,2,669,49755,36,15,OWN,PhD,Divorced,West,0,1,2020-06-30,1,0.75,0.637,0
CUST000913,56,112189,11195,2632,2,556,7148,48,12,OWN,Bachelors,Divorced,North,1,1,2020-07-01,2,0.28,-0.522,1
CUST000914,55,106367,3096,2199,2,560,38324,36,9,RENT,Masters,Married,West,1,1,2020-07-02,3,0.25,-1.0,1
CUST000915,43,101260,16433,3538,0,652,18393,60,24,OWN,PhD,Divorced,East,0,1,2020-07-03,4,0.42,-0.832,0
CUST000916,50,106619,26279,3679,4,610,6552,36,19,MORTGAGE,Masters,Divorced,West,1,1,2020-07-04,5,0.41,-0.262,1
CUST000917,25,49816,23788,4338,2,617,40853,60,13,OWN,HS,Single,North,1,1,2020-07-05,6,1.04,-0.132,1
CUST000918,21,72240,11595,2373,1,702,37924,24,11,OWN,HS,Single,East,1,0,2020-07-06,0,0.39,0.837,1
CUST000919,39,36276,16941,1583,2,689,13926,36,24,OWN,PhD,Single,West,0,0,2020-07-07,1,0.52,0.964,0
CUST000920,47,109530,27201,2922,3,703,35851,24,18,OWN,PhD,Married,South,0,1,2020-07-08,2,0.32,0.124,0
CUST000921,30,53499,20715,4175,2,651,28889,24,6,OWN,Bachelors,Divorced,East,0,1,2020-07-09,3,0.94,-0.988,0
CUST000922,23,118576,16078,4680,0,659,44930,12,22,RENT,PhD,Divorced,East,0,0,2020-07-10,4,0.47,-0.846,0
CUST000923,34,112495,24846,5816,2,689,13055,24,14,MORTGAGE,PhD,Single,South,0,1,2020-07-11,5,0.62,0.529,0
CUST000924,25,101635,6105,5475,3,720,9654,24,15,RENT,Masters,Single,South,0,1,2020-07-12,6,0.65,-0.132,0
CUST000925,49,115112,20362,2891,1,600,27634,36,26,MORTGAGE,HS,Married,West,0,0,2020-07-13,0,0.3,-0.954,0
CUST000926,57,65946,3839,4718,4,666,37363,36,7,MORTGAGE,PhD,Divorced,West,1,1,2020-07-14,1,0.86,0.436,1
CUST000927,21,85204,4384,5707,2,714,16468,48,9,MORTGAGE,Bachelors,Married,North,1,1,2020-07-15,2,0.8,0.837,0
CUST000928,34,81886,11851,2114,3,595,37922,12,3,MORTGAGE,PhD,Divorced,North,0,0,2020-07-16,3,0.31,0.529,0
CUST000929,30,101652,11053,4471,3,602,45718,24,18,MORTGAGE,HS,Married,East,1,0,2020-07-17,4,0.53,-0.988,1
CUST000930,27,45563,28432,5065,1,637,22380,12,18,OWN,PhD,Single,South,0,0,2020-07-18,5,1.33,0.956,0
CUST000931,45,39847,14493,5076,0,757,31870,60,27,RENT,Masters,Married,South,0,0,2020-07-19,6,1.53,0.851,0
CUST000932,64,56155,18069,1770,2,670,42394,24,20,RENT,HS,Married,North,0,0,2020-07-20,0,0.38,0.92,0
CUST000933,63,109671,15139,5566,3,562,19259,12,26,OWN,PhD,Single,East,1,1,2020-07-21,1,0.61,0.167,1
CUST000934,24,113310,8531,3968,1,638,19873,48,14,MORTGAGE,Masters,Divorced,East,0,1,2020-07-22,2,0.42,-0.906,0
CUST000935,25,97278,5283,2890,4,674,18016,48,13,RENT,HS,Divorced,North,0,1,2020-07-23,3,0.36,-0.132,0
CUST000936,45,48309,8736,4854,3,667,47137,24,0,OWN,PhD,Single,North,0,1,2020-07-24,4,1.21,0.851,0
CUST000937,23,30619,8710,5635,1,603,5153,60,15,OWN,Masters,Married,North,0,1,2020-07-25,5,2.21,-0.846,0
CUST000938,38,113194,2619,5107,0,734,12853,48,9,RENT,Bachelors,Married,West,1,0,2020-07-26,6,0.54,0.296,0
CUST000939,39,80108,14975,4083,0,665,17379,48,18,RENT,Masters,Married,East,0,1,2020-07-27,0,0.61,0.964,0
CUST000940,52,64707,13835,5573,3,667,20792,60,29,MORTGAGE,Bachelors,Divorced,East,1,1,2020-07-28,1,1.03,0.987,1
CUST000941,39,50337,24252,4575,3,553,43367,12,21,MORTGAGE,PhD,Married,East,1,1,2020-07-29,2,1.09,0.964,1
CUST000942,31,111537,16261,5406,2,624,23100,48,2,RENT,Masters,Divorced,North,0,1,2020-07-30,3,0.58,-0.404,0
CUST000943,20,96504,2431,1789,1,773,16049,36,4,MORTGAGE,Bachelors,Married,North,0,1,2020-07-31,4,0.22,0.913,0
CUST000944,45,77614,10067,3980,3,598,5786,48,8,OWN,HS,Single,North,1,0,2020-08-01,5,0.62,0.851,1
CUST000945,33,30281,5713,4752,2,556,9368,12,17,MORTGAGE,Masters,Single,North,1,1,2020-08-02,6,1.88,1.0,1
CUST000946,57,57420,28037,1778,2,659,35699,12,10,MORTGAGE,PhD,Divorced,South,1,1,2020-08-03,0,0.37,0.436,1
CUST000947,56,110896,10557,4424,3,671,42040,24,15,OWN,HS,Divorced,North,1,1,2020-08-04,1,0.48,-0.522,1
CUST000948,30,69030,10435,2080,0,560,32454,36,1,MORTGAGE,Bachelors,Single,West,0,1,2020-08-05,2,0.36,-0.988,0
CUST000949,55,31058,5998,1753,1,641,43762,12,11,OWN,Masters,Single,South,1,1,2020-08-06,3,0.68,-1.0,1
CUST000950,32,116213,1162,5776,1,731,28600,60,21,MORTGAGE,Masters,Married,South,1,1,2020-08-07,4,0.6,0.551,0
CUST000951,62,106260,2974,2324,0,782,34238,36,5,RENT,PhD,Single,North,1,0,2020-08-08,5,0.26,-0.739,0
CUST000952,22,58404,20675,5332,3,764,30241,36,10,MORTGAGE,HS,Divorced,East,1,1,2020-08-09,6,1.1,-0.009,0
CUST000953,52,59856,9461,2199,1,722,24810,60,26,RENT,Masters,Single,North,0,0,2020-08-10,0,0.44,0.987,0
CUST000954,25,39200,18015,2880,3,572,25167,48,7,RENT,Masters,Divorced,East,0,0,2020-08-11,1,0.88,-0.132,0
CUST000955,29,94178,18289,5396,3,791,26811,60,11,RENT,HS,Divorced,North,0,1,2020-08-12,2,0.69,-0.664,0
CUST000956,24,63997,29047,3173,2,577,44779,60,28,RENT,Masters,Married,North,1,1,2020-08-13,3,0.59,-0.906,1
CUST000957,42,55611,28829,4227,0,784,25085,48,26,RENT,HS,Married,East,1,1,2020-08-14,4,0.91,-0.917,0
CUST000958,29,71235,3014,4656,3,660,14261,48,29,OWN,HS,Married,East,0,0,2020-08-15,5,0.78,-0.664,0
CUST000959,63,65057,10833,4888,4,606,23733,48,1,OWN,HS,Married,East,0,1,2020-08-16,6,0.9,0.167,0
CUST000960,21,31239,8896,5807,0,575,44779,48,8,OWN,PhD,Single,East,1,1,2020-08-17,0,2.23,0.837,1
CUST000961,32,95661,1204,1883,1,702,34079,48,14,RENT,HS,Married,West,0,1,2020-08-18,1,0.24,0.551,0
CUST000962,59,75272,17965,1841,2,603,38980,60,1,MORTGAGE,HS,Single,East,1,0,2020-08-19,2,0.29,0.637,1
CUST000963,21,119393,23059,3487,1,578,19141,24,28,OWN,Bachelors,Married,North,1,0,2020-08-20,3,0.35,0.837,1
CUST000964,39,91212,10032,5559,1,760,14344,24,0,MORTGAGE,Bachelors,Married,North,1,1,2020-08-21,4,0.73,0.964,0
CUST000965,20,45398,6347,4609,0,646,44472,12,9,MORTGAGE,PhD,Divorced,West,1,0,2020-08-22,5,1.22,0.913,1
CUST000966,56,86503,27295,5582,1,713,20896,24,1,RENT,HS,Single,East,1,1,2020-08-23,6,0.77,-0.522,0
CUST000967,28,36638,3643,4298,3,563,28817,24,11,RENT,Bachelors,Divorced,North,1,0,2020-08-24,0,1.41,0.271,1
CUST000968,36,36570,9017,4740,1,627,34813,60,22,RENT,Bachelors,Married,West,0,1,2020-08-25,1,1.56,-0.992,0
CUST000969,28,98785,19681,3488,2,584,23895,48,7,OWN,Masters,Single,North,0,0,2020-08-26,2,0.42,0.271,0
CUST000970,30,39110,18258,4914,2,579,5143,48,4,RENT,HS,Married,West,0,1,2020-08-27,3,1.51,-0.988,0
CUST000971,34,109141,6560,3349,4,641,15681,60,21,OWN,Bachelors,Divorced,West,1,1,2020-08-28,4,0.37,0.529,1
CUST000972,43,42115,16892,1805,2,566,12367,24,27,OWN,PhD,Single,South,0,0,2020-08-29,5,0.51,-0.832,0
CUST000973,57,69062,15531,5113,1,744,8228,60,0,OWN,Masters,Divorced,South,1,0,2020-08-30,6,0.89,0.436,0
CUST000974,54,52911,18073,4249,2,757,9582,12,14,OWN,Masters,Married,East,1,0,2020-08-31,0,0.96,-0.559,0
CUST000975,49,62556,5000,2635,0,787,18147,48,5,RENT,HS,Married,South,1,0,2020-09-01,1,0.51,-0.954,0
CUST000976,50,108131,28717,1705,2,707,16397,36,11,OWN,HS,Married,West,1,0,2020-09-02,2,0.19,-0.262,0
CUST000977,24,31969,26998,4950,3,793,43799,12,7,RENT,Masters,Single,North,0,1,2020-09-03,3,1.86,-0.906,0
CUST000978,63,73753,15289,5311,0,642,42011,12,12,RENT,PhD,Divorced,North,0,1,2020-09-04,4,0.86,0.167,0
CUST000979,33,112811,18055,5122,4,722,18647,60,18,OWN,HS,Divorced,East,0,0,2020-09-05,5,0.54,1.0,0
CUST000980,30,34470,8927,5099,3,628,32718,24,26,RENT,HS,Married,South,1,1,2020-09-06,6,1.78,-0.988,1
CUST000981,28,40225,16562,4051,1,659,49264,48,0,MORTGAGE,Masters,Divorced,East,0,1,2020-09-07,0,1.21,0.271,0
CUST000982,53,53196,2171,5808,1,797,47317,36,10,RENT,Masters,Single,West,0,0,2020-09-08,1,1.31,0.396,0
CUST000983,31,43669,22975,1809,1,766,24097,12,19,RENT,HS,Married,South,0,1,2020-09-09,2,0.5,-0.404,0
CUST000984,54,67380,12918,4208,3,728,41953,36,0,OWN,Bachelors,Married,East,1,1,2020-09-10,3,0.75,-0.559,1
CUST000985,54,78320,10135,3491,3,651,45096,24,29,OWN,HS,Married,North,0,0,2020-09-11,4,0.53,-0.559,0
CUST000986,20,77414,7342,1771,3,655,22107,24,7,RENT,Bachelors,Single,North,1,0,2020-09-12,5,0.27,0.913,1
CUST000987,59,45577,18833,5142,0,596,8010,36,4,OWN,Masters,Married,East,0,1,2020-09-13,6,1.35,0.637,0
CUST000988,41,118009,12929,5586,0,730,10555,48,16,MORTGAGE,Bachelors,Married,East,1,0,2020-09-14,0,0.57,-0.159,0
CUST000989,48,85409,3539,3322,1,613,5067,24,29,MORTGAGE,PhD,Married,East,0,1,2020-09-15,1,0.47,-0.768,0
CUST000990,27,58625,4959,4773,2,795,33412,36,7,OWN,Masters,Married,West,0,0,2020-09-16,2,0.98,0.956,0
CUST000991,30,111040,14183,5849,1,793,49953,12,24,RENT,HS,Divorced,West,0,0,2020-09-17,3,0.63,-0.988,0
CUST000992,60,54089,23669,2020,4,799,39305,36,9,MORTGAGE,HS,Married,North,1,0,2020-09-18,4,0.45,-0.305,1
CUST000993,56,66487,6432,2476,0,715,16549,36,1,MORTGAGE,Masters,Single,West,0,0,2020-09-19,5,0.45,-0.522,0
CUST000994,33,95838,21644,5222,3,613,10680,60,8,RENT,Masters,Married,West,0,1,2020-09-20,6,0.65,1.0,0
CUST000995,49,80138,19745,5051,0,636,30739,24,23,OWN,PhD,Married,South,1,0,2020-09-21,0,0.76,-0.954,1
CUST000996,54,72823,23548,5605,3,766,26209,48,22,MORTGAGE,Masters,Divorced,West,1,0,2020-09-22,1,0.92,-0.559,0
CUST000997,40,67208,29228,4273,4,783,46515,48,2,RENT,HS,Married,South,1,1,2020-09-23,2,0.76,0.745,1
CUST000998,56,84061,21054,4052,4,556,27432,60,17,RENT,PhD,Divorced,West,1,1,2020-09-24,3,0.58,-0.522,1
CUST000999,24,60659,2753,4332,0,571,20116,48,6,MORTGAGE,HS,Single,North,0,1,2020-09-25,4,0.86,-0.906,0
CUST001000,38,61890,25484,5407,3,630,25045,36,14,OWN,Bachelors,Divorced,East,0,1,2020-09-26,5,1.05,0.296,0
